date,Symbol,close,future_return,target,prediction,probability_up,probability_down,fold,train_start,train_end,test_start,test_end,confidence,direction,trade_return,position_size,optimized_return,result
2026-06-10 00:00:00+05:30,SBIN-EQ,1003.25,0.0231746822825815,1,1,0.6771043043925438,0.3228956956074562,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6771043043925438,BUY,0.0231746822825815,1.0,0.0231746822825815,WIN
2026-06-10 00:00:00+05:30,TATAMOTORS-EQ,381.0,-0.0526246719160105,0,0,0.3132919465618273,0.6867080534381726,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6867080534381726,SELL,0.0526246719160105,1.0,0.0526246719160105,WIN
2026-06-11 00:00:00+05:30,SUZLON-EQ,53.29,0.0966410208294239,1,0,0.260103512486674,0.739896487513326,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.739896487513326,SELL,-0.0966410208294239,1.0,-0.0966410208294239,LOSS
2026-06-12 00:00:00+05:30,TATAMOTORS-EQ,390.0,-0.0782051282051282,0,0,0.3383031040611258,0.6616968959388742,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6616968959388742,SELL,0.0782051282051282,1.0,0.0782051282051282,WIN
2026-06-12 00:00:00+05:30,SBIN-EQ,1017.15,0.0176473479821068,1,1,0.6807101011165854,0.3192898988834146,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6807101011165854,BUY,0.0176473479821068,1.0,0.0176473479821068,WIN
2026-06-15 00:00:00+05:30,TATAMOTORS-EQ,396.4,-0.088042381432896,0,0,0.3329038119135636,0.6670961880864363,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6670961880864363,SELL,0.088042381432896,1.0,0.088042381432896,WIN
2026-06-16 00:00:00+05:30,ITC-EQ,291.65,-0.0056574661409222,0,1,0.6567795903703452,0.3432204096296548,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6567795903703452,BUY,-0.0056574661409222,1.0,-0.0056574661409222,LOSS
2026-06-17 00:00:00+05:30,TATAMOTORS-EQ,360.95,-0.0311677517661725,0,0,0.3357863577322424,0.6642136422677576,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6642136422677576,SELL,0.0311677517661725,1.0,0.0311677517661725,WIN
2026-06-18 00:00:00+05:30,RELIANCE-EQ,1328.1,-0.0075295534974776,0,1,0.681339870183739,0.318660129816261,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.681339870183739,BUY,-0.0075295534974776,1.0,-0.0075295534974776,LOSS
2026-06-18 00:00:00+05:30,TATAMOTORS-EQ,364.65,-0.0313999725764431,0,0,0.3325405776679421,0.6674594223320579,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6674594223320579,SELL,0.0313999725764431,1.0,0.0313999725764431,WIN
2026-06-19 00:00:00+05:30,TATAMOTORS-EQ,359.5,-0.0401947148817801,0,0,0.2466946527438048,0.7533053472561951,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7533053472561951,SELL,0.0401947148817801,1.0,0.0401947148817801,WIN
2026-06-22 00:00:00+05:30,TATAMOTORS-EQ,361.5,-0.0257261410788381,0,0,0.2335792532495999,0.7664207467504001,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7664207467504001,SELL,0.0257261410788381,1.0,0.0257261410788381,WIN
2026-06-23 00:00:00+05:30,TATAMOTORS-EQ,354.55,-0.0190382174587505,0,0,0.2058873427061433,0.7941126572938567,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7941126572938567,SELL,0.0190382174587505,1.0,0.0190382174587505,WIN
2026-06-24 00:00:00+05:30,TATAMOTORS-EQ,349.7,-0.0107234772662282,0,0,0.3225396222196718,0.6774603777803282,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6774603777803282,SELL,0.0107234772662282,1.0,0.0107234772662282,WIN
2026-06-24 00:00:00+05:30,SUZLON-EQ,57.91,-0.0041443619409428,0,0,0.22200239902445,0.77799760097555,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.77799760097555,SELL,0.0041443619409428,1.0,0.0041443619409428,WIN
2026-06-25 00:00:00+05:30,SUZLON-EQ,57.14,-0.004725236261813,0,0,0.2679248337362699,0.73207516626373,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.73207516626373,SELL,0.004725236261813,1.0,0.004725236261813,WIN
2026-06-29 00:00:00+05:30,TATAMOTORS-EQ,345.05,0.0057962614113895,1,0,0.3300288510847936,0.6699711489152065,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6699711489152065,SELL,-0.0057962614113895,1.0,-0.0057962614113895,LOSS
2026-06-29 00:00:00+05:30,SUZLON-EQ,57.21,-0.0304142632406921,0,0,0.26693122513533,0.73306877486467,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.73306877486467,SELL,0.0304142632406921,1.0,0.0304142632406921,WIN
2026-06-30 00:00:00+05:30,SUZLON-EQ,58.9,-0.0767402376910015,0,0,0.308533112709802,0.691466887290198,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.691466887290198,SELL,0.0767402376910015,1.0,0.0767402376910015,WIN
2026-07-02 00:00:00+05:30,SUZLON-EQ,57.67,-0.0688399514478931,0,0,0.3236506890421039,0.6763493109578961,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6763493109578961,SELL,0.0688399514478931,1.0,0.0688399514478931,WIN
2026-07-06 00:00:00+05:30,SBIN-EQ,1037.7,-0.0006745687578298,0,1,0.6795751923826824,0.3204248076173176,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6795751923826824,BUY,-0.0006745687578298,1.0,-0.0006745687578298,LOSS
2026-07-06 00:00:00+05:30,SUZLON-EQ,55.47,-0.0414638543356769,0,0,0.3301825912951668,0.6698174087048332,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6698174087048332,SELL,0.0414638543356769,1.0,0.0414638543356769,WIN
2026-07-07 00:00:00+05:30,SUZLON-EQ,54.38,-0.0351232070614196,0,0,0.2439995731987653,0.7560004268012347,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7560004268012347,SELL,0.0351232070614196,1.0,0.0351232070614196,WIN
2026-07-08 00:00:00+05:30,SUZLON-EQ,53.13,-0.0133634481460568,0,0,0.330290082480821,0.669709917519179,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.669709917519179,SELL,0.0133634481460568,1.0,0.0133634481460568,WIN
2026-07-08 00:00:00+05:30,ITC-EQ,280.65,-0.0142526278282558,0,0,0.3145711664297945,0.6854288335702055,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6854288335702055,SELL,0.0142526278282558,1.0,0.0142526278282558,WIN
2026-07-09 00:00:00+05:30,SUZLON-EQ,53.7,-0.0322160148975791,0,0,0.2677968816192689,0.7322031183807312,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7322031183807312,SELL,0.0322160148975791,1.0,0.0322160148975791,WIN
2026-07-10 00:00:00+05:30,SUZLON-EQ,53.92,-0.035793768545994,0,0,0.2562221175216993,0.7437778824783007,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7437778824783007,SELL,0.035793768545994,1.0,0.035793768545994,WIN
2026-07-13 00:00:00+05:30,SUZLON-EQ,53.17,-0.001504607861576,0,0,0.2658927805980915,0.7341072194019085,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7341072194019085,SELL,0.001504607861576,1.0,0.001504607861576,WIN
2026-07-14 00:00:00+05:30,SUZLON-EQ,52.47,0.0133409567371831,1,0,0.3010027793928663,0.6989972206071338,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6989972206071338,SELL,-0.0133409567371831,1.0,-0.0133409567371831,LOSS
2026-07-31 00:00:00+05:30,SBIN-EQ,1027.4,0.0679384854973719,1,1,0.666354627494989,0.333645372505011,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.666354627494989,BUY,0.0679384854973719,1.0,0.0679384854973719,WIN
2026-07-31 00:00:00+05:30,SUZLON-EQ,48.01,0.0029160591543428,1,0,0.3208446053174317,0.6791553946825682,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6791553946825682,SELL,-0.0029160591543428,1.0,-0.0029160591543428,LOSS
2026-08-03 00:00:00+05:30,SUZLON-EQ,48.1,-0.0124740124740124,0,0,0.2788404949747743,0.7211595050252257,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7211595050252257,SELL,0.0124740124740124,1.0,0.0124740124740124,WIN
2026-08-04 00:00:00+05:30,SBIN-EQ,1042.7,0.0223458329337296,1,1,0.6651617849102262,0.3348382150897738,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.6651617849102262,BUY,0.0223458329337296,1.0,0.0223458329337296,WIN
2026-08-05 00:00:00+05:30,SBIN-EQ,1055.0,0.024170616113744,1,1,0.7394922688048794,0.2605077311951206,5,2025-09-23 00:00:00+05:30,2026-06-05 00:00:00+05:30,2026-06-08 00:00:00+05:30,2026-08-05 00:00:00+05:30,0.7394922688048794,BUY,0.024170616113744,1.0,0.024170616113744,WIN
